id;Nodo;Contratista;Subcontratista;Fecha;percDsFecPre;percDsFecPost;percUsFecPre(%);percUsFecPost(%);percSnrDs(dB);percSnrUs(dB);percPh;percThroughput(%);QD;QU;QR;
62e8e2bee502162143034f37;SM19D;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00001896242;0.00000091803;8.8;0.4;40.8;30.2;9.5731707317073;100;0.5;1;0.8;
62e8e2bee502162143034f38;SI27C;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000157665;0.00000023034;9.5;0;41.3;32.8;9.6323529411765;100;1;1;1;
62e8e2bee502162143034f39;SI28D;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.0000006486;0.00000070753;0;0;42.1;38.9;10;100;1;1;1;
62e8e2bee502162143034f3a;SI35A;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00003544115;0.0000020694;26.7;0;41.2;29;9.7368421052632;77.486910994764;0.5;0.6;0.56;
62e8e2bee502162143034f3b;SM37D;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000080833;0.00000013859;1.7;0.2;41.2;36;9.5769230769231;100;1;1;1;
62e8e2bee502162143034f3c;SI40C;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000808025;0.00000251218;7.1;0;41.3;33.5;9.4;100;0.6;1;0.84;
62e8e2bee502162143034f3d;SM08D;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000314331;0.00000108865;1.7;0;40;31.6;9.6590909090909;100;0.6;1;0.84;
62e8e2bee502162143034f3e;SM44C;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000067811;0.00000034339;10.4;0;38.8;34.5;9.6527777777778;100;1;1;1;
62e8e2bee502162143034f3f;SM16D;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000058296;0.00000057433;26.1;1.3;41;29.5;9.7938144329897;100;1;1;1;
62e8e2bee502162143034f40;SM24B;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000207027;0.00000106995;54.1;0;41.4;34.4;9.4362745098039;100;0.6;0.9;0.78;
62e8e2bfe502162143034f41;SM31B;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000099981;0.00000068172;15.6;0.1;41.6;32.5;9.5547945205479;100;1;1;1;
62e8e2bfe502162143034f42;ST74C;GLOBAL CONNECT S.A.;GLOBAL CONNECT S.A.;01-07-2022 00:00:00;0.00007429047;0.00003679547;43.7;9;38.8;30.1;9.6825396825397;95.238095238095;0.5;0.7;0.62;
62e8e2bfe502162143034f43;ST82C;Epica Nero Oeste;EPICA NERO S.A.;01-07-2022 00:00:00;0.00000166694;0.00000015697;52.1;25.7;41.5;29.1;9.6407185628743;100;1;0.7;0.82;
62e8e2bfe502162143034f44;ST91B;Epica Nero Oeste;EPICA NERO S.A.;01-07-2022 00:00:00;0.00000003082;0;49.8;0.9;41.4;31.8;8.9814814814815;100;1;0.9;0.94;
62e8e2bfe502162143034f45;SM47A;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000039713;0.0000001201;1.4;0;42.2;37.1;9.8290598290598;100;1;1;1;
62e8e2bfe502162143034f46;ST23;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.0001211920848266;0.00000213529;46.9;4.6;39.1;28.5;9.2171717171717;40;0.5;0.3;0.38;
62e8e2bfe502162143034f47;ST31;Epica Nero Oeste;EPICA NERO S.A.;01-07-2022 00:00:00;0.0035078737722081;0.0013910930715556;35.8;2.7;40;26.7;8.7264150943396;40;0.5;0.3;0.38;
62e8e2bfe502162143034f48;TI07D;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000048457;0.00000027813;6.7;5.1;40.9;31.2;9.758064516129;87.43025;1;0.4;0.64;
62e8e2bfe502162143034f49;LP75D;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000646565;0.00000022568;11.2;0;40.6;31.5;9.811320754717;58.345785340314;1;0.6;0.76;
62e8e2bfe502162143034f4a;AD80D;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.00000012477;0.00000008809;4.3;0;40.2;34.3;9.7959183673469;96.684476439791;1;1;1;
62e8e2bfe502162143034f4b;SI26D;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000139477;0.00000070895;4.5;0;42.3;32.1;9.8;95.011020942408;1;1;1;
62e8e2bfe502162143034f4c;SI37C;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000259831;0.00000223901;0;0;41.2;37.5;10;91.015706806283;0.6;1;0.84;
62e8e2bfe502162143034f4d;SI03C;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.0000003052;0.00000004926;2.3;0;41.7;34.1;9.7560975609756;100;1;1;1;
62e8e2bfe502162143034f4e;SJ59;Epica Nero Oeste;EPICA NERO S.A.;01-07-2022 00:00:00;0.00024038273650125;0.00000637641;8.3;0;42.5;31.4;9.1455696202532;100;0.5;1;0.8;
62e8e2bfe502162143034f4f;SI18B;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000084657;0.00000019379;0;0;41.3;34.8;9.2708333333333;100;1;1;1;
62e8e2bfe502162143034f50;SI34B;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000394108;0.00000118042;1.9;0.1;40.1;33.2;9.7663551401869;100;0.6;1;0.84;
62e8e2bfe502162143034f51;SM21B;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00004869137;0.00000265233;18.9;0.2;41.8;32.1;9.5652173913043;100;0.5;1;0.8;
62e8e2bfe502162143034f52;SM36D;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000252573;0.00000127324;0.7;0;42.1;35.7;9.5054945054945;100;0.6;1;0.84;
62e8e2bfe502162143034f53;SM37B;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000078361;0.00000009115;31.3;0.1;40.8;32.1;9.5622119815668;100;1;0.9;0.94;
62e8e2bfe502162143034f54;SM39C;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000011271;0.00000009838;5.1;0;42.1;32.4;9.6330275229358;100;1;1;1;
62e8e2bfe502162143034f55;SI36C;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00001547872;0.00000038954;0.9;0;40.8;36.2;9.7;100;0.9;1;0.96;
62e8e2bfe502162143034f56;SI40B;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000040488;0.00000062886;0;0;41.1;35.7;9.5945945945946;100;1;1;1;
62e8e2bfe502162143034f57;ST03;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00004061828;0.00000146036;39.9;1.5;39.6;27.9;8.9932126696833;85.59;0.5;0.3;0.38;
62e8e2bfe502162143034f58;SM14B;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00009540103;0.00000719731;0.4;0;40.6;35.8;9.53125;100;0.5;1;0.8;
62e8e2bfe502162143034f59;SM29C;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000016221;0.0000000923;2.6;0;41.9;36.4;9.5959595959596;100;1;1;1;
62e8e2bfe502162143034f5a;ST70B;Epica Nero Oeste;EPICA NERO S.A.;01-07-2022 00:00:00;0.00000010698;0;10.7;0.9;40.3;34.7;9.7906976744186;100;1;1;1;
62e8e2bfe502162143034f5b;ST73C;GLOBAL CONNECT S.A.;GLOBAL CONNECT S.A.;01-07-2022 00:00:00;0.00000075675;0.00000035492;9.5;0;41.9;26.3;8.9803921568627;85.714285714286;1;0.6;0.76;
62e8e2c0e502162143034f5c;ST78C;GLOBAL CONNECT S.A.;GLOBAL CONNECT S.A.;01-07-2022 00:00:00;0.00000012147;0.00000008456;29;0.7;41.3;28.5;9.3672839506173;76.190476190476;1;0.6;0.76;
62e8e2c0e502162143034f5d;ST83D;GLOBAL CONNECT S.A.;GLOBAL CONNECT S.A.;01-07-2022 00:00:00;0.00000850208;0.0000163721;23.6;0.8;41.3;32.1;9.5503597122302;95.238095238095;0.6;1;0.84;
62e8e2c0e502162143034f5e;SM35B;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000305114;0.00000022199;0;0;41.5;38.1;9.8;100;1;1;1;
62e8e2c0e502162143034f5f;SM40D;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000057579;0.00000033294;16.9;1.1;40.9;30.6;9.7272727272727;85.714285714286;1;0.6;0.76;
62e8e2c0e502162143034f60;SM42B;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00001423693;0.0000019995;14.7;1.4;41.9;29.4;9.4660194174757;85.714285714286;0.5;0.6;0.56;
62e8e2c0e502162143034f61;TI06A;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000151851;0.00000087237;3.1;0;39.9;34.3;9.2777777777778;92.024833333333;1;1;1;
62e8e2c0e502162143034f62;TI07A;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000034518;0.00000033676;0;0;41.5;36;9.4897959183673;100;1;1;1;
62e8e2c0e502162143034f63;LZ94B;SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A ;SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A;01-07-2022 00:00:00;0.00000053159;0.00000014837;5.6;0;41;34.7;9.8157894736842;100;1;1;1;
62e8e2c0e502162143034f64;ML76A;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.0000003136;0.00000025897;0;0;42.4;31.4;9.4871794871795;92.653010471204;1;1;1;
62e8e2c0e502162143034f65;MZ51B;GLOBAL CONNECT S.A.;GLOBAL CONNECT S.A.;01-07-2022 00:00:00;0.00000226359;0.00000201792;14;1.5;42.1;31.6;9.6959459459459;81.738219895288;0.6;0.4;0.48;
62e8e2c0e502162143034f66;JC11D;TELECAF S.A.;TELECAF S.A.;01-07-2022 00:00:00;0.00000187318;0.00000005123;24.2;0.7;39;27.1;5.8285714285714;73.447172774869;1;0.3;0.58;
62e8e2c0e502162143034f67;SI19B;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000582181;0.00000028068;16;0;40.1;27.9;9.2753623188406;99.98387434555;1;1;1;
62e8e2c0e502162143034f68;SI37D;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000054453;0.00000010198;0;0;41.7;36.2;9.8684210526316;100;1;1;1;
62e8e2c0e502162143034f69;SF16D;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00016983579569132;0.00007572415;0;0;40.3;35.7;9.7685185185185;100;0.5;1;0.8;
62e8e2c0e502162143034f6a;SF20C;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000071105;0.00000070347;0.4;0;40.5;31.9;9.8051948051948;93.85109947644;1;1;1;
62e8e2c0e502162143034f6b;SI05A;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.0000063878;0.0000015231;9.4;5.7;41.4;35.1;9.6753246753247;100;0.6;0.8;0.72;
62e8e2c0e502162143034f6c;SI06C;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00006712374;0.00000170466;10.3;0.4;42.1;29.9;9.390243902439;95.238095238095;0.5;1;0.8;
62e8e2c0e502162143034f6d;SI09A;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.0000014328;0.00000097626;3.2;0;41.3;36.5;9.7849462365591;100;0.6;1;0.84;
62e8e2c0e502162143034f6e;SI09B;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000103352;0.00000052681;0.5;0;41.4;34.7;9.7142857142857;100;1;1;1;
62e8e2c0e502162143034f6f;SM15D;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000106598;0.00000051131;3.9;0;40.4;34.9;9.8181818181818;100;1;1;1;
62e8e2c0e502162143034f70;SM18B;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000300469;0.00000133184;9.6;0.3;41.3;34.1;9.3518518518519;100;0.6;1;0.84;
62e8e2c0e502162143034f71;SI16A;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000111914;0.00000066223;5.9;0;40.6;29.7;9.5185185185185;87.783219895288;1;0.6;0.76;
62e8e2c0e502162143034f72;SI20D;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00013964186278574;0.00000458943;0;0;41.8;33.1;9.4736842105263;89.928115183246;0.5;0.6;0.56;
62e8e2c0e502162143034f73;SI29A;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000048168;0.00000045073;30.9;1.2;41.5;29.1;9.8039215686274;98.401727748691;1;0.9;0.94;
62e8e2c0e502162143034f74;SI31A;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00001162699;0.00000065616;5.9;14;40.7;33.5;9.051724137931;83.623246073298;0.9;0.4;0.6;
62e8e2c0e502162143034f75;SI31D;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000180252;0.00000041803;4.8;0;42.5;33.5;9.8192771084337;100;1;1;1;
62e8e2c0e502162143034f76;SI32A;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000090798;0.0000007031;7.5;0;42.4;35;9.5798319327731;100;1;1;1;
62e8e2c0e502162143034f77;SI35B;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00006027417;0.00000366;0.2;0;41;28;9.695652173913;95.935445026178;0.5;1;0.8;
62e8e2c0e502162143034f78;SM23B;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000675971;0.00000051044;39.9;0.3;41.6;33.4;9.6456692913386;100;1;0.9;0.94;
62e8e2c0e502162143034f79;SM32A;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000066219;0.00000017296;0;0;42;38.2;9.76;100;1;1;1;
62e8e2c0e502162143034f7a;SM39D;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00001176097;0.00001042817;56.2;0.8;42.1;33.4;9.5652173913043;100;0.5;0.9;0.74;
62e8e2c0e502162143034f7b;SM09C;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00001094629;0.00000019312;11.4;0.9;41.6;33.6;9.4642857142857;100;0.9;1;0.96;
62e8e2c0e502162143034f7c;SM13B;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000032511;0.00000032456;27.4;0;40.9;33.7;9.6610169491525;100;1;1;1;
62e8e2c0e502162143034f7d;ST12;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000969758;0.0000020411;56.7;1.6;41.2;31.2;8.921568627451;71.428571428571;0.6;0.3;0.42;
62e8e2c0e502162143034f7e;SM28C;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000121514;0.00000061344;3.6;0.5;41.9;33.8;9.7340425531915;100;1;1;1;
62e8e2c0e502162143034f7f;ST85C;GLOBAL CONNECT S.A.;GLOBAL CONNECT S.A.;01-07-2022 00:00:00;0.00000298976;0.000000857;1.2;0.2;40.9;33.4;9.3534482758621;80.952380952381;1;0.6;0.76;
62e8e2c1e502162143034f80;SM33B;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00001741403;0.00000183879;46.5;0.2;41.9;31.8;9.7368421052632;100;0.5;0.9;0.74;
62e8e2c1e502162143034f81;SM34C;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000743763;0.00000248323;1.4;0;41.5;35.8;9.695652173913;100;0.6;1;0.84;
62e8e2c1e502162143034f82;ST02;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00046281350604859;0.00006803829;37.3;0.9;40.3;22.1;8.9175257731959;66.666666666667;0.5;0.5;0.5;
62e8e2c1e502162143034f83;ST19;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.0000133315;0.00000267588;51;0.7;41.3;27.2;8.6341463414634;40;0.5;0.5;0.5;
62e8e2c1e502162143034f84;TI05D;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000040195;0.00000008477;1.6;0;42;35.6;9.765625;100;1;1;1;
62e8e2c1e502162143034f85;LP73A;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000166495;0.0000005112;26.5;6.8;40.5;28.4;9.4904458598726;59.987277486911;1;0.4;0.64;
62e8e2c1e502162143034f86;JP18B;TELECAF S.A.;TELECAF S.A.;01-07-2022 00:00:00;0.00003643553;0.00000675245;24.3;3;41;27.6;9.5035460992908;68.435759162304;0.5;0.4;0.44;
62e8e2c1e502162143034f87;SI16B;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.0000048724;0.00000052776;30.1;0;40.2;32.9;9.7892720306513;99.245078534031;1;0.9;0.94;
62e8e2c1e502162143034f88;SI16D;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00008927966;0.00000078976;20.1;0.2;39.5;29.5;9.5471698113208;56.544502617801;0.9;0.6;0.72;
62e8e2c1e502162143034f89;SI21A;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000048523;0.00000060516;0;0;40.8;37.7;10;100;1;1;1;
62e8e2c1e502162143034f8a;SI43A;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000018971;0.00000008362;0;0;40.9;34.5;9.1489361702128;100;1;1;1;
62e8e2c1e502162143034f8b;SI02C;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00005569575;0.00000059034;7.3;0.1;40.8;30.6;9.6283783783784;100;0.9;1;0.96;
62e8e2c1e502162143034f8c;SJ95AA;TLC Personal Propio;TLC PERSONAL-PROPIO;01-07-2022 00:00:00;0.00000349005;0.00000065157;0;0;39.1;36.4;8.3333333333333;26.666666666667;1;0.6;0.76;
62e8e2c1e502162143034f8d;SM02D;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00006380114;0.00000003778;1.4;0;39.2;34.6;9.7107438016529;100;0.9;1;0.96;
62e8e2c1e502162143034f8e;SM12B;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00003180498;0.0000011451;0.3;0;41.7;35.1;9.6511627906977;100;0.5;1;0.8;
62e8e2c1e502162143034f8f;SI14A;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000505418;0.00000088925;3.6;0;41.2;34.9;9.65;100;1;1;1;
62e8e2c1e502162143034f90;SI24B;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00002193638;0.00000208486;1.5;0.2;39.1;34;9.7058823529412;100;0.5;1;0.8;
62e8e2c1e502162143034f91;SM22C;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000766617;0.00000056579;1.2;0;40.4;36.3;9.7560975609756;100;1;1;1;
62e8e2c1e502162143034f92;SM41A;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000027534;0.00000026452;1.2;0;42.1;35.7;9.7967479674797;100;1;1;1;
62e8e2c1e502162143034f93;SI35D;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000428469;0.00000130892;9.4;0;41.1;34;9.7959183673469;100;0.6;1;0.84;
62e8e2c1e502162143034f94;SI36A;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000026282;0.00000016181;0;0;40.3;36.4;9.3333333333333;100;1;1;1;
62e8e2c1e502162143034f95;SM09A;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000419051;0.00000059279;14.2;0.1;41.2;34.6;9.6739130434783;100;1;1;1;
62e8e2c1e502162143034f96;SM43D;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000019649;0.0000001978;0.1;0;42.1;36.2;9.8245614035088;100;1;1;1;
62e8e2c1e502162143034f97;ST39;Epica Nero Oeste;EPICA NERO S.A.;01-07-2022 00:00:00;0.007713686404025;0.001363690886617;71.6;6.7;40.8;25.3;8.6363636363636;57.142857142857;0.5;0.3;0.38;
62e8e2c1e502162143034f98;SM23C;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000128119;0.00000039049;32.5;5.9;40.4;30.7;9.5862068965517;71.428571428571;1;0.3;0.58;
62e8e2c1e502162143034f99;SM25C;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00006589152;0.00000145424;5.6;1.7;41.4;35;9.7701149425287;100;0.5;0.8;0.68;
62e8e2c1e502162143034f9a;ST67C;Epica Nero Oeste;EPICA NERO S.A.;01-07-2022 00:00:00;0.00000268514;0.00000625002;17;0.1;41.4;28.6;9.5161290322581;100;0.6;1;0.84;
62e8e2c1e502162143034f9b;ST69A;Epica Nero Oeste;EPICA NERO S.A.;01-07-2022 00:00:00;0.0000012358;0.00000017486;1.4;0.3;41.4;35.4;9.7598253275109;100;1;1;1;
62e8e2c1e502162143034f9c;ST72B;GLOBAL CONNECT S.A.;GLOBAL CONNECT S.A.;01-07-2022 00:00:00;0.00001104642;0.00000358535;10.5;3.3;40.1;29.5;9.3364928909953;85.714285714286;0.5;0.4;0.44;
62e8e2c1e502162143034f9d;ST87C;GLOBAL CONNECT S.A.;GLOBAL CONNECT S.A.;01-07-2022 00:00:00;0.00000217164;0.00000036923;5.6;0;40.7;34.4;9.7136563876652;80.952380952381;1;0.6;0.76;
62e8e2c1e502162143034f9e;SM32C;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000402292;0.00000023806;22.8;1;42.4;32.4;9.4897959183673;100;1;1;1;
62e8e2c1e502162143034f9f;SM34B;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000579764;0.00000460795;5.5;0;41.2;35;9.7938144329897;100;0.6;1;0.84;
62e8e2c1e502162143034fa0;SV09B;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.00000167951;0.00000090966;0.8;0;38.2;35.2;9.6363636363636;100;0.6;1;0.84;
62e8e2c1e502162143034fa1;TI01A;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000223282;0.00000019278;41.9;32.7;40.9;27.8;9.527027027027;74.166666666667;1;0.3;0.58;
62e8e2c1e502162143034fa2;TI02B;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00012032949638363;0.00004792019;15.4;2.7;41.1;31.2;9.4146341463415;85.714285714286;0.5;0.4;0.44;
62e8e2c1e502162143034fa3;TI03A;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00051637477788667;0.00016941538280641;2.7;0.2;38.6;34.6;9.7305389221557;100;0.5;1;0.8;
62e8e2c1e502162143034fa4;TI05C;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000065158;0.00000016916;17;0;42.6;32.9;9.6484375;96.967;1;1;1;
62e8e2c1e502162143034fa5;TI56A;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000113964;0.00000045387;7.1;3.6;42.3;34.1;9;84.99387434555;1;0.4;0.64;
62e8e2c2e502162143034fa6;ML75A;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00006939448;0.00000101104;28.4;0;40.9;32.2;9.8636363636364;100;0.5;1;0.8;
62e8e2c2e502162143034fa7;ML76D;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00000038723;0.00000026978;57.6;1.8;42.1;29.8;9.9065420560748;92.169921465969;1;0.7;0.82;
62e8e2c2e502162143034fa8;ML73A;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00000045865;0.00000025925;1.1;0;41.6;28.9;9.8165137614679;61.642094240838;1;0.6;0.76;
62e8e2c2e502162143034fa9;JC02D;TELECAF S.A.;TELECAF S.A.;01-07-2022 00:00:00;0.00001642237;0.0000006735;81;20.3;38;21.6;9.3401015228426;67.437303664921;0.9;0.3;0.54;
62e8e2c2e502162143034faa;ES42A;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000024967;0.00000002043;3.7;0;40.9;34.7;9.8913043478261;100;1;1;1;
62e8e2c2e502162143034fab;ML85A;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00000068657;0.00000026233;1.9;0.1;42;31.7;9.7881355932203;92.834188481675;1;1;1;
62e8e2c2e502162143034fac;ML87D;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00000033361;0.00000023039;0.1;0;40.8;38.2;9.6333333333333;100;1;1;1;
62e8e2c2e502162143034fad;SI14D;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000589406;0.00000108183;13.1;14.6;40.8;31.2;9.6929824561404;64.512958115183;0.6;0.4;0.48;
62e8e2c2e502162143034fae;SF19C;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00007370279;0.00000723537;17.1;6.7;40.4;30;9.7794117647059;97.70554973822;0.5;0.8;0.68;
62e8e2c2e502162143034faf;SI02B;JMC TELECOMUNICACIONES S.A.;JMC TELECOMUNICACIONES S.A.;01-07-2022 00:00:00;0.00000468294;0.00000069489;17.2;0.6;41.7;32;9.6129032258065;100;1;1;1;
62e8e2c2e502162143034fb0;SM02B;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000091846;0.0000001619;78.1;4.6;41;24.1;9.58984375;57.142857142857;1;0.3;0.58;
62e8e2c2e502162143034fb1;SM06B;Pebcom Oeste;PEBCOM S.A.;01-07-2022 00:00:00;0.00000730126;0.00000134354;1.2;0;41.6;33.4;9.3703703703704;100;0.6;1;0.84;
